"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 14 13:38:34 UTC 2026","Sat Feb 14 13:39:04 UTC 2026","30219","","User Authentication","","Test 3 Successful login with admin credentials","","Test 3 Successful login with admin credentials",""
"passed","Sat Feb 14 13:37:59 UTC 2026","Sat Feb 14 13:38:34 UTC 2026","35278","","User Authentication","","Successful login with admin credentials","","Successful login with admin credentials",""
"broken","Sat Feb 14 13:39:04 UTC 2026","Sat Feb 14 13:39:11 UTC 2026","6201","","User Authentication","","Test 2 Successful login with admin credentials","","Test 2 Successful login with admin credentials",""
"failed","Sat Feb 14 13:39:04 UTC 2026","Sat Feb 14 13:39:32 UTC 2026","27816","","User Authentication","","Test 1 Successful login with admin credentials","","Test 1 Successful login with admin credentials",""
"passed","Sat Feb 14 13:37:59 UTC 2026","Sat Feb 14 13:38:30 UTC 2026","31450","","User Authentication","","Invalid login using direct feature data","","Invalid login using direct feature data",""
