"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Feb 14 13:11:17 UTC 2026","Sat Feb 14 13:11:22 UTC 2026","4351","","User Authentication","","Test 2 Successful login with admin credentials","","Test 2 Successful login with admin credentials",""
"passed","Sat Feb 14 13:10:24 UTC 2026","Sat Feb 14 13:11:00 UTC 2026","35979","","User Authentication","","Successful login with admin credentials","","Successful login with admin credentials",""
"passed","Sat Feb 14 13:11:00 UTC 2026","Sat Feb 14 13:11:17 UTC 2026","17382","","User Authentication","","Test 3 Successful login with admin credentials","","Test 3 Successful login with admin credentials",""
"failed","Sat Feb 14 13:11:17 UTC 2026","Sat Feb 14 13:11:36 UTC 2026","19006","","User Authentication","","Test 1 Successful login with admin credentials","","Test 1 Successful login with admin credentials",""
"passed","Sat Feb 14 13:10:24 UTC 2026","Sat Feb 14 13:10:55 UTC 2026","30763","","User Authentication","","Invalid login using direct feature data","","Invalid login using direct feature data",""
